,timestep,depth,Salinity,Theta
6125,6125,-487.58557,35.35176,10.869194
6126,6126,-487.13205,35.352665,10.87612
6127,6127,-486.67853,35.353573,10.883044
6128,6128,-486.225,35.354477,10.88997
6129,6129,-485.77148,35.35538,10.896895
6130,6130,-485.31793,35.35629,10.903821
6131,6131,-484.8644,35.357193,10.910746
6132,6132,-484.4109,35.3581,10.917671
6133,6133,-483.95737,35.359005,10.924596
6134,6134,-483.50385,35.35991,10.931521
6135,6135,-483.05032,35.360817,10.938446
6136,6136,-482.5968,35.36172,10.945372
6137,6137,-482.14328,35.36263,10.952297
6138,6138,-481.68976,35.363533,10.959222
6139,6139,-481.23624,35.364437,10.966147
6140,6140,-480.78268,35.365345,10.973073
6141,6141,-480.32916,35.36625,10.979998
6142,6142,-479.87564,35.367157,10.986923
6143,6143,-479.42212,35.36806,10.993849
6144,6144,-478.9686,35.368965,11.000773
6145,6145,-478.51508,35.369873,11.007699
6146,6146,-478.06155,35.370777,11.014624
6147,6147,-477.60803,35.371685,11.021549
6148,6148,-477.1545,35.37259,11.028474
6149,6149,-476.701,35.373493,11.035399
6150,6150,-476.24744,35.3744,11.042325
6151,6151,-475.7939,35.375305,11.049251
6152,6152,-475.3404,35.376213,11.056175
6153,6153,-474.88687,35.377117,11.063101
6154,6154,-474.43335,35.37802,11.070025
6155,6155,-473.97983,35.37893,11.076951
6156,6156,-473.5263,35.379833,11.083876
6157,6157,-473.07278,35.38064,11.090453
6158,6158,-472.61926,35.381348,11.096698
6159,6159,-472.16574,35.382053,11.102943
6160,6160,-471.7122,35.382763,11.109189
6161,6161,-471.25867,35.38347,11.115434
6162,6162,-470.80515,35.38418,11.121678
6163,6163,-470.35162,35.384884,11.127924
6164,6164,-469.8981,35.385593,11.134169
6165,6165,-469.44458,35.386303,11.140414
6166,6166,-468.99106,35.38701,11.146659
6167,6167,-468.53754,35.38772,11.152904
6168,6168,-468.084,35.388424,11.159149
6169,6169,-467.6305,35.389133,11.165394
6170,6170,-467.17694,35.38984,11.171639
6171,6171,-466.72342,35.39055,11.177884
6172,6172,-466.2699,35.39126,11.18413
6173,6173,-465.81638,35.391964,11.190374
6174,6174,-465.36285,35.392673,11.19662
6175,6175,-464.90933,35.39338,11.202865
6176,6176,-464.4558,35.39409,11.209109
6177,6177,-464.0023,35.394794,11.215355
6178,6178,-463.54877,35.395504,11.2216
6179,6179,-463.09525,35.396214,11.227845
6180,6180,-462.64172,35.39692,11.23409
6181,6181,-462.18817,35.39763,11.240335
6182,6182,-461.73465,35.398335,11.24658
6183,6183,-461.28113,35.399044,11.252826
6184,6184,-460.8276,35.39975,11.25907
6185,6185,-460.37408,35.40046,11.265315
6186,6186,-459.92056,35.40117,11.271561
6187,6187,-459.46704,35.401875,11.277805
6188,6188,-459.01352,35.402584,11.284051
6189,6189,-458.56,35.40329,11.290296
6190,6190,-458.10648,35.404,11.29654
6191,6191,-457.65292,35.404705,11.302786
6192,6192,-457.1994,35.405415,11.3090315
6193,6193,-456.74588,35.406124,11.315276
6194,6194,-456.29236,35.40683,11.321522
6195,6195,-455.83884,35.40754,11.327766
6196,6196,-455.3853,35.408245,11.334011
6197,6197,-454.9318,35.408955,11.340257
6198,6198,-454.47827,35.40966,11.346501
6199,6199,-454.02475,35.41037,11.352747
6200,6200,-453.57123,35.41108,11.358992
6201,6201,-453.11768,35.411785,11.365237
6202,6202,-452.66415,35.412495,11.371482
6203,6203,-452.21063,35.4132,11.3777275
6204,6204,-451.7571,35.41391,11.383972
6205,6205,-451.3036,35.414616,11.390217
6206,6206,-450.85007,35.415325,11.396462
6207,6207,-450.39655,35.416035,11.402707
6208,6208,-449.94302,35.41674,11.408953
6209,6209,-449.4895,35.41745,11.415197
6210,6210,-449.03598,35.418156,11.421442
6211,6211,-448.58243,35.418865,11.427688
6212,6212,-448.1289,35.41957,11.433933
6213,6213,-447.67538,35.42028,11.440178
6214,6214,-447.22186,35.42099,11.446423
6215,6215,-446.76834,35.421696,11.452668
6216,6216,-446.31482,35.422405,11.458913
6217,6217,-445.8613,35.42311,11.465158
6218,6218,-445.40778,35.42382,11.471403
6219,6219,-444.95425,35.424526,11.477648
6220,6220,-444.50073,35.425236,11.483893
6221,6221,-444.04718,35.425945,11.490139
6222,6222,-443.59366,35.42665,11.496384
6223,6223,-443.14014,35.42736,11.502629
6224,6224,-442.6866,35.428066,11.508874
6225,6225,-442.2331,35.428776,11.515119
6226,6226,-441.77957,35.42948,11.521364
6227,6227,-441.32605,35.43019,11.527609
6228,6228,-440.87253,35.431866,11.538839
6229,6229,-440.419,35.433723,11.550996
6230,6230,-439.96548,35.43558,11.563152
6231,6231,-439.51193,35.437435,11.57531
6232,6232,-439.0584,35.439293,11.587466
6233,6233,-438.6049,35.441147,11.599623
6234,6234,-438.15137,35.443005,11.611779
6235,6235,-437.69785,35.444862,11.623936
6236,6236,-437.24432,35.446716,11.636092
6237,6237,-436.7908,35.448574,11.648249
6238,6238,-436.33728,35.450428,11.660404
6239,6239,-435.88376,35.452286,11.672561
6240,6240,-435.43024,35.45414,11.684717
6241,6241,-434.97668,35.455997,11.696875
6242,6242,-434.52316,35.457855,11.709031
6243,6243,-434.06964,35.45971,11.721188
6244,6244,-433.61612,35.461567,11.733344
6245,6245,-433.1626,35.46342,11.745501
6246,6246,-432.70908,35.46528,11.757657
6247,6247,-432.25555,35.467136,11.769814
6248,6248,-431.80203,35.46899,11.78197
6249,6249,-431.3485,35.470848,11.7941265
6250,6250,-430.895,35.472702,11.806283
6251,6251,-430.44147,35.47456,11.8184395
6252,6252,-429.9879,35.476418,11.830597
6253,6253,-429.5344,35.47827,11.842752
6254,6254,-429.08087,35.48013,11.854909
6255,6255,-428.62735,35.481983,11.867065
6256,6256,-428.17383,35.48384,11.879222
6257,6257,-427.7203,35.4857,11.891378
6258,6258,-427.26678,35.487553,11.903535
6259,6259,-426.81326,35.48941,11.915691
6260,6260,-426.35974,35.491264,11.927848
6261,6261,-425.90622,35.493122,11.940004
6262,6262,-425.45267,35.49498,11.952162
6263,6263,-424.99915,35.496834,11.964318
6264,6264,-424.54562,35.49869,11.976475
6265,6265,-424.0921,35.500546,11.988631
6266,6266,-423.63858,35.502403,12.000788
6267,6267,-423.18506,35.504257,12.012944
6268,6268,-422.73154,35.506115,12.025101
6269,6269,-422.278,35.507973,12.037257
6270,6270,-421.8245,35.509827,12.049414
6271,6271,-421.37097,35.511684,12.061569
6272,6272,-420.91742,35.51354,12.073727
6273,6273,-420.4639,35.515396,12.085883
6274,6274,-420.01038,35.517254,12.09804
6275,6275,-419.55685,35.519108,12.110196
6276,6276,-419.10333,35.520966,12.122353
6277,6277,-418.6498,35.52282,12.134509
6278,6278,-418.1963,35.524677,12.146666
6279,6279,-417.74277,35.526535,12.158822
6280,6280,-417.28925,35.52839,12.170979
6281,6281,-416.83572,35.530247,12.183135
6282,6282,-416.38217,35.5321,12.195292
6283,6283,-415.92865,35.53396,12.207449
6284,6284,-415.47513,35.535816,12.219605
6285,6285,-415.0216,35.53767,12.231762
6286,6286,-414.56808,35.539528,12.243917
6287,6287,-414.11456,35.54138,12.256074
6288,6288,-413.66104,35.54324,12.26823
6289,6289,-413.20752,35.545097,12.280387
6290,6290,-412.754,35.54695,12.292543
6291,6291,-412.30048,35.54881,12.3047
6292,6292,-411.84692,35.550663,12.316857
6293,6293,-411.3934,35.55252,12.329014
6294,6294,-410.93988,35.554375,12.34117
6295,6295,-410.48636,35.556232,12.353327
6296,6296,-410.03284,35.559433,12.372251
6297,6297,-409.5793,35.56291,12.392544
6298,6298,-409.1258,35.566383,12.412838
6299,6299,-408.67227,35.56986,12.433131
6300,6300,-408.21875,35.57333,12.453425
6301,6301,-407.76523,35.576805,12.473719
6302,6302,-407.31168,35.58028,12.494014
6303,6303,-406.85815,35.58375,12.514308
6304,6304,-406.40463,35.587227,12.534601
6305,6305,-405.9511,35.590702,12.554895
6306,6306,-405.4976,35.594177,12.575189
6307,6307,-405.04407,35.59765,12.595483
6308,6308,-404.59055,35.601124,12.615776
6309,6309,-404.13702,35.6046,12.63607
6310,6310,-403.6835,35.608074,12.6563635
6311,6311,-403.22998,35.611546,12.676658
6312,6312,-402.77643,35.61502,12.696952
6313,6313,-402.3229,35.618496,12.717246
6314,6314,-401.8694,35.621967,12.737539
6315,6315,-401.41586,35.625443,12.7578335
6316,6316,-400.96234,35.628918,12.778127
6317,6317,-400.50882,35.632393,12.798421
6318,6318,-400.0553,35.635864,12.818714
6319,6319,-399.60178,35.63934,12.839008
6320,6320,-399.14825,35.642815,12.859302
6321,6321,-398.69473,35.646286,12.879596
6322,6322,-398.2412,35.64976,12.899889
6323,6323,-397.78766,35.653236,12.920184
6324,6324,-397.33414,35.65671,12.940478
6325,6325,-396.8806,35.660183,12.960772
6326,6326,-396.4271,35.66366,12.981066
6327,6327,-395.97357,35.667133,13.001359
6328,6328,-395.52005,35.67061,13.021653
6329,6329,-395.06653,35.67408,13.041946
6330,6330,-394.613,35.677555,13.062241
6331,6331,-394.1595,35.68103,13.082534
6332,6332,-393.70596,35.6845,13.102827
6333,6333,-393.2524,35.687977,13.123122
6334,6334,-392.7989,35.691452,13.143416
6335,6335,-392.34537,35.694927,13.16371
6336,6336,-391.89185,35.6984,13.184004
6337,6337,-391.43832,35.701874,13.204297
6338,6338,-390.9848,35.70535,13.224591
6339,6339,-390.53128,35.708824,13.2448845
6340,6340,-390.07776,35.712296,13.265179
6341,6341,-389.62424,35.71577,13.285472
6342,6342,-389.17072,35.719246,13.305766
6343,6343,-388.71716,35.722717,13.326061
6344,6344,-388.26364,35.726192,13.3463545
6345,6345,-387.81012,35.729668,13.366649
6346,6346,-387.3566,35.733143,13.386942
6347,6347,-386.90308,35.736614,13.407236
6348,6348,-386.44955,35.74009,13.427529
6349,6349,-385.99603,35.743565,13.447824
6350,6350,-385.5425,35.747036,13.468117
6351,6351,-385.089,35.75051,13.488411
6352,6352,-384.63547,35.753986,13.508704
6353,6353,-384.18192,35.75746,13.528999
6354,6354,-383.7284,35.760933,13.549293
6355,6355,-383.27487,35.76441,13.569587
6356,6356,-382.82135,35.767883,13.58988
6357,6357,-382.36783,35.77136,13.610174
6358,6358,-381.9143,35.77483,13.630467
6359,6359,-381.4608,35.778305,13.650762
6360,6360,-381.00726,35.78178,13.671055
6361,6361,-380.55374,35.78518,13.690908
6362,6362,-380.10022,35.788506,13.710358
6363,6363,-379.64667,35.791836,13.729808
6364,6364,-379.19315,35.795166,13.749257
6365,6365,-378.73962,35.798492,13.768706
6366,6366,-378.2861,35.801823,13.788156
6367,6367,-377.83258,35.80515,13.807604
6368,6368,-377.37906,35.80848,13.827053
6369,6369,-376.92554,35.81181,13.846502
6370,6370,-376.47202,35.815136,13.865952
6371,6371,-376.0185,35.818466,13.8854
6372,6372,-375.56497,35.821796,13.904849
6373,6373,-375.11142,35.825123,13.924299
6374,6374,-374.6579,35.828453,13.943748
6375,6375,-374.20438,35.83178,13.963198
6376,6376,-373.75085,35.83511,13.982646
6377,6377,-373.29733,35.83844,14.002095
6378,6378,-372.8438,35.841766,14.021544
6379,6379,-372.3903,35.845097,14.040994
6380,6380,-371.93677,35.848427,14.060442
6381,6381,-371.48325,35.851753,14.079891
6382,6382,-371.02972,35.855083,14.09934
6383,6383,-370.57617,35.858414,14.118791
6384,6384,-370.12265,35.86174,14.13824
6385,6385,-369.66913,35.86507,14.157689
6386,6386,-369.2156,35.868397,14.177137
6387,6387,-368.7621,35.871727,14.196587
6388,6388,-368.30856,35.875057,14.216036
6389,6389,-367.85504,35.878384,14.235485
6390,6390,-367.40152,35.881714,14.254933
6391,6391,-366.948,35.885044,14.274383
6392,6392,-366.49448,35.88837,14.293832
6393,6393,-366.04092,35.8917,14.313282
6394,6394,-365.5874,35.895027,14.332731
6395,6395,-365.13388,35.898357,14.3521805
6396,6396,-364.68036,35.901688,14.371629
6397,6397,-364.22684,35.905014,14.391078
6398,6398,-363.77332,35.908344,14.410527
6399,6399,-363.3198,35.911674,14.429976
6400,6400,-362.86627,35.915,14.449425
6401,6401,-362.41275,35.91833,14.468874
6402,6402,-361.95923,35.92166,14.488323
6403,6403,-361.5057,35.924988,14.507772
6404,6404,-361.05215,35.928318,14.527223
6405,6405,-360.59863,35.931644,14.546672
6406,6406,-360.1451,35.934975,14.56612
6407,6407,-359.6916,35.938305,14.585569
6408,6408,-359.23807,35.94163,14.605019
6409,6409,-358.78455,35.94496,14.624468
6410,6410,-358.33102,35.94829,14.643916
6411,6411,-357.8775,35.95162,14.663365
6412,6412,-357.42398,35.95495,14.682815
6413,6413,-356.97046,35.958275,14.702264
6414,6414,-356.5169,35.961605,14.721714
6415,6415,-356.0634,35.964935,14.741163
6416,6416,-355.60986,35.96826,14.760612
6417,6417,-355.15634,35.971592,14.780061
6418,6418,-354.70282,35.974922,14.79951
6419,6419,-354.2493,35.97825,14.818958
6420,6420,-353.79578,35.98158,14.8384075
6421,6421,-353.34225,35.98491,14.857857
6422,6422,-352.88873,35.988235,14.877306
6423,6423,-352.4352,35.991566,14.896755
6424,6424,-351.98166,35.99392,14.911917
6425,6425,-351.52814,35.99624,14.926929
6426,6426,-351.07462,35.998558,14.941941
6427,6427,-350.6211,36.00088,14.956954
6428,6428,-350.16757,36.0032,14.971967
6429,6429,-349.71405,36.00552,14.986979
6430,6430,-349.26053,36.00784,15.001991
6431,6431,-348.807,36.010162,15.017003
6432,6432,-348.3535,36.01248,15.032016
6433,6433,-347.89996,36.0148,15.047029
6434,6434,-347.4464,36.01712,15.062041
6435,6435,-346.9929,36.019444,15.077054
6436,6436,-346.53937,36.021763,15.092066
6437,6437,-346.08585,36.024082,15.107079
6438,6438,-345.63232,36.0264,15.122091
6439,6439,-345.1788,36.028725,15.137103
6440,6440,-344.72528,36.031044,15.152116
6441,6441,-344.27176,36.033363,15.167128
6442,6442,-343.81824,36.035683,15.18214
6443,6443,-343.36472,36.038002,15.197153
6444,6444,-342.91116,36.040325,15.212166
6445,6445,-342.45764,36.042645,15.227179
6446,6446,-342.00412,36.044964,15.242191
6447,6447,-341.5506,36.047283,15.257203
6448,6448,-341.09708,36.049606,15.272216
6449,6449,-340.64355,36.051926,15.287228
6450,6450,-340.19003,36.054245,15.30224
6451,6451,-339.7365,36.056564,15.317253
6452,6452,-339.283,36.058887,15.332265
6453,6453,-338.82947,36.061207,15.347278
6454,6454,-338.37592,36.063526,15.36229
6455,6455,-337.9224,36.065845,15.377303
6456,6456,-337.46887,36.06817,15.392316
6457,6457,-337.01535,36.070488,15.407328
6458,6458,-336.56183,36.072807,15.42234
6459,6459,-336.1083,36.075127,15.437352
6460,6460,-335.6548,36.07745,15.452365
6461,6461,-335.20126,36.07977,15.467378
6462,6462,-334.74774,36.08209,15.482389
6463,6463,-334.29422,36.084408,15.497402
6464,6464,-333.84067,36.08673,15.512415
6465,6465,-333.38715,36.08905,15.527428
6466,6466,-332.93362,36.09137,15.54244
6467,6467,-332.4801,36.09369,15.557452
6468,6468,-332.02658,36.096012,15.572465
6469,6469,-331.57306,36.09833,15.587477
6470,6470,-331.11954,36.10065,15.602489
6471,6471,-330.66602,36.10297,15.617502
6472,6472,-330.2125,36.10529,15.632514
6473,6473,-329.75897,36.107613,15.647527
6474,6474,-329.30545,36.109932,15.662539
6475,6475,-328.8519,36.11225,15.677552
6476,6476,-328.39838,36.11457,15.692565
6477,6477,-327.94485,36.116894,15.707577
6478,6478,-327.49133,36.119213,15.7225895
6479,6479,-327.0378,36.121532,15.737602
6480,6480,-326.5843,36.12385,15.752614
6481,6481,-326.13077,36.126175,15.767627
6482,6482,-325.67725,36.128494,15.782639
6483,6483,-325.22372,36.130726,15.797554
6484,6484,-324.7702,36.132633,15.812107
6485,6485,-324.31665,36.134544,15.826661
6486,6486,-323.86313,36.13645,15.841214
6487,6487,-323.4096,36.13836,15.855767
6488,6488,-322.9561,36.140266,15.870321
6489,6489,-322.50256,36.142174,15.884874
6490,6490,-322.04904,36.14408,15.899427
6491,6491,-321.59552,36.14599,15.9139805
6492,6492,-321.142,36.1479,15.928534
6493,6493,-320.68848,36.149807,15.943087
6494,6494,-320.23495,36.151714,15.95764
6495,6495,-319.7814,36.15362,15.972195
6496,6496,-319.32788,36.15553,15.986748
6497,6497,-318.87436,36.157436,16.0013
6498,6498,-318.42084,36.159344,16.015854
6499,6499,-317.96732,36.161255,16.030407
6500,6500,-317.5138,36.163162,16.04496
6501,6501,-317.06027,36.16507,16.059513
6502,6502,-316.60675,36.166977,16.074066
6503,6503,-316.15323,36.168884,16.08862
6504,6504,-315.6997,36.17079,16.103172
6505,6505,-315.24615,36.172703,16.117727
6506,6506,-314.79263,36.17461,16.13228
6507,6507,-314.3391,36.176517,16.146833
6508,6508,-313.8856,36.178425,16.161386
6509,6509,-313.43207,36.180332,16.17594
6510,6510,-312.97855,36.18224,16.190493
6511,6511,-312.52502,36.184147,16.205048
6512,6512,-312.0715,36.186058,16.2196
6513,6513,-311.61798,36.187965,16.234154
6514,6514,-311.16446,36.189873,16.248707
6515,6515,-310.7109,36.19178,16.26326
6516,6516,-310.2574,36.193687,16.277813
6517,6517,-309.80386,36.195595,16.292366
6518,6518,-309.35034,36.197502,16.306921
6519,6519,-308.89682,36.199413,16.321474
6520,6520,-308.4433,36.20132,16.336027
6521,6521,-307.98978,36.203228,16.35058
6522,6522,-307.53625,36.205135,16.365133
6523,6523,-307.08273,36.207043,16.379686
6524,6524,-306.6292,36.20895,16.39424
6525,6525,-306.17566,36.21086,16.408794
6526,6526,-305.72214,36.21277,16.423347
6527,6527,-305.26862,36.214676,16.4379
6528,6528,-304.8151,36.216583,16.452454
6529,6529,-304.36157,36.21849,16.467007
6530,6530,-303.90805,36.220398,16.48156
6531,6531,-303.45453,36.222305,16.496113
6532,6532,-303.001,36.224216,16.510666
6533,6533,-302.5475,36.226124,16.525219
6534,6534,-302.09396,36.22803,16.539772
6535,6535,-301.6404,36.22994,16.554327
6536,6536,-301.1869,36.231846,16.56888
6537,6537,-300.73337,36.233753,16.583433
6538,6538,-300.27985,36.23566,16.597986
6539,6539,-299.82632,36.23757,16.61254
6540,6540,-299.3728,36.23946,16.627
6541,6541,-298.91928,36.2413,16.641237
6542,6542,-298.46576,36.24314,16.655474
6543,6543,-298.01224,36.244984,16.66971
6544,6544,-297.55872,36.246826,16.683947
6545,6545,-297.1052,36.248665,16.698181
6546,6546,-296.65164,36.250507,16.71242
6547,6547,-296.19812,36.25235,16.726656
6548,6548,-295.7446,36.254192,16.740892
6549,6549,-295.29108,36.25603,16.755129
6550,6550,-294.83755,36.257874,16.769365
6551,6551,-294.38403,36.259716,16.783602
6552,6552,-293.9305,36.26156,16.797838
6553,6553,-293.477,36.263397,16.812073
6554,6554,-293.02347,36.26524,16.82631
6555,6555,-292.56995,36.267082,16.840546
6556,6556,-292.1164,36.268925,16.854784
6557,6557,-291.66287,36.270763,16.86902
6558,6558,-291.20935,36.272606,16.883257
6559,6559,-290.75583,36.27445,16.897493
6560,6560,-290.3023,36.27629,16.91173
6561,6561,-289.8488,36.27813,16.925966
6562,6562,-289.39526,36.279972,16.9402
6563,6563,-288.94174,36.281815,16.954437
6564,6564,-288.48822,36.283657,16.968674
6565,6565,-288.0347,36.285496,16.98291
6566,6566,-287.58115,36.28734,16.997149
6567,6567,-287.12762,36.28918,17.011385
6568,6568,-286.6741,36.291023,17.025621
6569,6569,-286.22058,36.292862,17.039858
6570,6570,-285.76706,36.294704,17.054092
6571,6571,-285.31354,36.296547,17.068329
6572,6572,-284.86002,36.29839,17.082565
6573,6573,-284.4065,36.30023,17.096802
6574,6574,-283.95297,36.30207,17.111038
6575,6575,-283.49945,36.303913,17.125275
6576,6576,-283.0459,36.305756,17.139513
6577,6577,-282.59238,36.307594,17.15375
6578,6578,-282.13885,36.309437,17.167986
6579,6579,-281.68533,36.31128,17.18222
6580,6580,-281.2318,36.31312,17.196457
6581,6581,-280.7783,36.31496,17.210693
6582,6582,-280.32477,36.316803,17.22493
6583,6583,-279.87125,36.318645,17.239166
6584,6584,-279.41772,36.320488,17.253403
6585,6585,-278.9642,36.322327,17.26764
6586,6586,-278.51065,36.32417,17.281878
6587,6587,-278.05713,36.32601,17.296112
6588,6588,-277.6036,36.327854,17.310349
6589,6589,-277.1501,36.329693,17.324585
6590,6590,-276.69656,36.331535,17.338821
6591,6591,-276.24304,36.333378,17.353058
6592,6592,-275.78952,36.33522,17.367294
6593,6593,-275.336,36.33706,17.38153
6594,6594,-274.88248,36.338955,17.396093
6595,6595,-274.42896,36.34104,17.411772
6596,6596,-273.9754,36.343124,17.427452
6597,6597,-273.52188,36.34521,17.443132
6598,6598,-273.06836,36.347294,17.45881
6599,6599,-272.61484,36.349377,17.47449
6600,6600,-272.16132,36.351463,17.49017
6601,6601,-271.7078,36.353546,17.505848
6602,6602,-271.25427,36.35563,17.521526
6603,6603,-270.80075,36.357716,17.537207
6604,6604,-270.34723,36.3598,17.552885
6605,6605,-269.8937,36.36188,17.568565
6606,6606,-269.44016,36.363968,17.584246
6607,6607,-268.98663,36.36605,17.599924
6608,6608,-268.5331,36.368137,17.615602
6609,6609,-268.0796,36.37022,17.631283
6610,6610,-267.62607,36.372303,17.646961
6611,6611,-267.17255,36.37439,17.66264
6612,6612,-266.71902,36.376472,17.67832
6613,6613,-266.2655,36.378555,17.693998
6614,6614,-265.81198,36.380642,17.709677
6615,6615,-265.35846,36.382725,17.725357
6616,6616,-264.90494,36.384808,17.741035
6617,6617,-264.4514,36.386894,17.756716
6618,6618,-263.99786,36.388977,17.772394
6619,6619,-263.54434,36.39106,17.788074
6620,6620,-263.09082,36.393147,17.803753
6621,6621,-262.6373,36.39523,17.819433
6622,6622,-262.18378,36.397316,17.835112
6623,6623,-261.73026,36.3994,17.85079
6624,6624,-261.27673,36.40148,17.86647
6625,6625,-260.8232,36.40357,17.882149
6626,6626,-260.3697,36.40565,17.897827
6627,6627,-259.91614,36.407734,17.913507
6628,6628,-259.46262,36.40982,17.929188
6629,6629,-259.0091,36.411903,17.944866
