timestep,depth,V
6410,-358.33102,0.4817223
6411,-357.8775,0.4826362
6412,-357.42398,0.48355013
6413,-356.97046,0.48446408
6414,-356.5169,0.48537806
6415,-356.0634,0.486292
6416,-355.60986,0.48720592
6417,-355.15634,0.48811984
6418,-354.70282,0.4890338
6419,-354.2493,0.4899477
6420,-353.79578,0.49086162
6421,-353.34225,0.49177557
6422,-352.88873,0.4926895
6423,-352.4352,0.4936034
6424,-351.98166,0.49437863
6425,-351.52814,0.495149
6426,-351.07462,0.49591935
6427,-350.6211,0.4966897
6428,-350.16757,0.49746007
6429,-349.71405,0.49823043
6430,-349.26053,0.4990008
6431,-348.807,0.49977115
6432,-348.3535,0.5005415
6433,-347.89996,0.50131184
6434,-347.4464,0.5020823
6435,-346.9929,0.5028526
6436,-346.53937,0.50362295
6437,-346.08585,0.50439334
6438,-345.63232,0.50516367
6439,-345.1788,0.50593406
6440,-344.72528,0.5067044
6441,-344.27176,0.5074748
6442,-343.81824,0.5082451
6443,-343.36472,0.5090155
6444,-342.91116,0.5097859
6445,-342.45764,0.5105562
6446,-342.00412,0.5113266
6447,-341.5506,0.51209694
6448,-341.09708,0.51286733
6449,-340.64355,0.51363766
6450,-340.19003,0.51440805
6451,-339.7365,0.5151784
6452,-339.283,0.5159487
6453,-338.82947,0.5167191
6454,-338.37592,0.5174895
6455,-337.9224,0.5182599
6456,-337.46887,0.5190302
6457,-337.01535,0.5198006
6458,-336.56183,0.52057093
6459,-336.1083,0.52134126
6460,-335.6548,0.52211165
6461,-335.20126,0.522882
6462,-334.74774,0.5236524
6463,-334.29422,0.5244227
6464,-333.84067,0.52519315
6465,-333.38715,0.5259635
6466,-332.93362,0.5267338
6467,-332.4801,0.5275042
6468,-332.02658,0.52827454
6469,-331.57306,0.5290449
6470,-331.11954,0.52981526
6471,-330.66602,0.53058565
6472,-330.2125,0.531356
6473,-329.75897,0.53212637
6474,-329.30545,0.5328967
6475,-328.8519,0.5336671
6476,-328.39838,0.5344375
6477,-327.94485,0.5352078
6478,-327.49133,0.5359782
6479,-327.0378,0.5367485
6480,-326.5843,0.5375189
6481,-326.13077,0.53828925
6482,-325.67725,0.5390596
6483,-325.22372,0.53985494
6484,-324.7702,0.5407429
6485,-324.31665,0.54163086
6486,-323.86313,0.54251885
6487,-323.4096,0.5434068
6488,-322.9561,0.5442948
6489,-322.50256,0.5451827
6490,-322.04904,0.54607064
6491,-321.59552,0.5469586
6492,-321.142,0.54784656
6493,-320.68848,0.5487345
6494,-320.23495,0.5496225
6495,-319.7814,0.55051047
6496,-319.32788,0.5513984
6497,-318.87436,0.5522864
6498,-318.42084,0.5531743
6499,-317.96732,0.5540623
6500,-317.5138,0.55495024
6501,-317.06027,0.55583817
6502,-316.60675,0.55672616
6503,-316.15323,0.5576141
6504,-315.6997,0.558502
6505,-315.24615,0.55939007
6506,-314.79263,0.560278
6507,-314.3391,0.561166
6508,-313.8856,0.5620539
6509,-313.43207,0.56294185
6510,-312.97855,0.56382984
6511,-312.52502,0.56471777
6512,-312.0715,0.5656057
6513,-311.61798,0.5664937
6514,-311.16446,0.5673816
6515,-310.7109,0.5682696
6516,-310.2574,0.5691576
6517,-309.80386,0.57004553
6518,-309.35034,0.5709335
6519,-308.89682,0.57182145
6520,-308.4433,0.5727094
6521,-307.98978,0.5735974
6522,-307.53625,0.5744853
6523,-307.08273,0.57537323
6524,-306.6292,0.5762612
6525,-306.17566,0.5771492
6526,-305.72214,0.57803714
6527,-305.26862,0.57892513
6528,-304.8151,0.57981306
6529,-304.36157,0.58070105
6530,-303.90805,0.581589
6531,-303.45453,0.5824769
6532,-303.001,0.5833649
6533,-302.5475,0.58425283
6534,-302.09396,0.58514076
6535,-301.6404,0.5860288
6536,-301.1869,0.58691674
6537,-300.73337,0.58780473
6538,-300.27985,0.58869267
6539,-299.82632,0.5895806
6540,-299.3728,0.59047157
6541,-298.91928,0.5913698
6542,-298.46576,0.592268
6543,-298.01224,0.59316623
6544,-297.55872,0.5940645
6545,-297.1052,0.5949627
6546,-296.65164,0.595861
6547,-296.19812,0.5967592
6548,-295.7446,0.59765744
6549,-295.29108,0.5985557
6550,-294.83755,0.5994539
6551,-294.38403,0.60035217
6552,-293.9305,0.60125035
6553,-293.477,0.6021486
6554,-293.02347,0.60304683
6555,-292.56995,0.6039451
6556,-292.1164,0.6048434
6557,-291.66287,0.6057416
6558,-291.20935,0.6066398
6559,-290.75583,0.60753804
6560,-290.3023,0.6084363
6561,-289.8488,0.6093345
6562,-289.39526,0.6102327
6563,-288.94174,0.61113095
6564,-288.48822,0.6120292
6565,-288.0347,0.61292744
6566,-287.58115,0.61382574
6567,-287.12762,0.614724
6568,-286.6741,0.61562216
6569,-286.22058,0.6165204
6570,-285.76706,0.61741865
6571,-285.31354,0.6183169
6572,-284.86002,0.61921513
6573,-284.4065,0.6201133
6574,-283.95297,0.62101156
6575,-283.49945,0.6219098
6576,-283.0459,0.6228081
6577,-282.59238,0.62370634
6578,-282.13885,0.6246045
6579,-281.68533,0.62550277
6580,-281.2318,0.626401
6581,-280.7783,0.62729925
6582,-280.32477,0.6281975
6583,-279.87125,0.6290957
6584,-279.41772,0.6299939
6585,-278.9642,0.63089216
6586,-278.51065,0.63179046
6587,-278.05713,0.6326887
6588,-277.6036,0.6335869
6589,-277.1501,0.6344851
6590,-276.69656,0.63538337
6591,-276.24304,0.6362816
6592,-275.78952,0.63717985
6593,-275.336,0.63807803
6594,-274.88248,0.6390355
6595,-274.42896,0.6401959
6596,-273.9754,0.64135635
6597,-273.52188,0.6425167
6598,-273.06836,0.64367706
6599,-272.61484,0.64483744
6600,-272.16132,0.64599776
6601,-271.7078,0.64715815
6602,-271.25427,0.64831847
6603,-270.80075,0.64947885
6604,-270.34723,0.6506392
6605,-269.8937,0.65179956
6606,-269.44016,0.65296
6607,-268.98663,0.6541204
6608,-268.5331,0.6552807
6609,-268.0796,0.6564411
6610,-267.62607,0.6576014
6611,-267.17255,0.6587618
6612,-266.71902,0.6599222
6613,-266.2655,0.6610825
6614,-265.81198,0.6622429
6615,-265.35846,0.6634032
6616,-264.90494,0.6645636
6617,-264.4514,0.66572404
6618,-263.99786,0.66688436
6619,-263.54434,0.66804475
6620,-263.09082,0.6692051
6621,-262.6373,0.67036545
6622,-262.18378,0.67152584
6623,-261.73026,0.67268616
6624,-261.27673,0.67384654
6625,-260.8232,0.6750069
6626,-260.3697,0.67616725
6627,-259.91614,0.6773277
6628,-259.46262,0.6784881
6629,-259.0091,0.6796484
6630,-258.55557,0.6808088
6631,-258.10205,0.68196917
6632,-257.64853,0.6831295
6633,-257.195,0.6842899
6634,-256.7415,0.6854502
6635,-256.28796,0.6866106
6636,-255.83443,0.68777096
6637,-255.3809,0.68893135
6638,-254.92738,0.69009167
6639,-254.47385,0.6912521
6640,-254.02032,0.69241244
6641,-253.5668,0.6935728
6642,-253.11328,0.69473314
6643,-252.65976,0.6958935
6644,-252.20622,0.6970539
6645,-251.7527,0.69819766
6646,-251.29918,0.698922
6647,-250.84566,0.6996463
6648,-250.39214,0.7003706
6649,-249.9386,0.701095
6650,-249.48508,0.7018193
6651,-249.03156,0.7025437
6652,-248.57803,0.703268
6653,-248.12451,0.7039923
6654,-247.67099,0.7047166
6655,-247.21745,0.705441
6656,-246.76393,0.7061653
6657,-246.31041,0.7068896
6658,-245.85689,0.707614
6659,-245.40337,0.7083383
6660,-244.94983,0.7090627
6661,-244.4963,0.709787
6662,-244.04279,0.7105113
6663,-243.58926,0.71123564
6664,-243.13574,0.71196
6665,-242.6822,0.71268433
6666,-242.22868,0.71340865
6667,-241.77516,0.714133
6668,-241.32164,0.71485734
6669,-240.86812,0.71558166
6670,-240.41458,0.71630603
6671,-239.96106,0.71703035
6672,-239.50754,0.71775466
6673,-239.05402,0.71847904
6674,-238.6005,0.71920335
6675,-238.14696,0.71992767
6676,-237.69344,0.72065204
6677,-237.23991,0.72137636
6678,-236.78639,0.7221007
6679,-236.33287,0.722825
6680,-235.87933,0.72354937
6681,-235.42581,0.7242737
6682,-234.97229,0.72499806
6683,-234.51877,0.7257224
6684,-234.06525,0.7264467
6685,-233.61171,0.72717106
6686,-233.15819,0.7278954
6687,-232.70467,0.7286197
6688,-232.25114,0.729344
6689,-231.79762,0.7300684
6690,-231.34409,0.7307927
6691,-230.89056,0.7315171
6692,-230.43704,0.7322414
6693,-229.98352,0.7329657
6694,-229.53,0.7332103
6695,-229.07646,0.7332653
6696,-228.62294,0.7333202
6697,-228.16942,0.73337513
6698,-227.7159,0.73343
6699,-227.26237,0.733485
6700,-226.80884,0.7335399
6701,-226.35532,0.73359483
6702,-225.9018,0.73364973
6703,-225.44827,0.7337046
6704,-224.99475,0.7337596
6705,-224.54121,0.7338145
6706,-224.08769,0.73386943
6707,-223.63417,0.7339243
6708,-223.18065,0.7339793
6709,-222.72713,0.7340342
6710,-222.27359,0.73408914
6711,-221.82007,0.73414403
6712,-221.36655,0.734199
6713,-220.91302,0.7342539
6714,-220.4595,0.7343088
6715,-220.00597,0.73436373
6716,-219.55244,0.73441863
6717,-219.09892,0.7344736
6718,-218.6454,0.7345285
6719,-218.19188,0.73458344
6720,-217.73834,0.73463833
6721,-217.28482,0.7346933
6722,-216.8313,0.7347482
6723,-216.37778,0.73480314
6724,-215.92426,0.73485804
6725,-215.47073,0.73491293
6726,-215.0172,0.7349679
6727,-214.56367,0.7350228
6728,-214.11015,0.73507774
6729,-213.65663,0.73513263
6730,-213.20311,0.7351876
6731,-212.74957,0.7352425
6732,-212.29605,0.73529744
6733,-211.84253,0.73535234
6734,-211.389,0.7354073
6735,-210.93549,0.7354622
6736,-210.48195,0.7355171
6737,-210.02843,0.73557204
6738,-209.5749,0.73562694
6739,-209.12138,0.7356413
6740,-208.66786,0.7355343
6741,-208.21432,0.7354273
6742,-207.7608,0.73532027
6743,-207.30728,0.7352133
6744,-206.85376,0.7351063
6745,-206.40024,0.7349993
6746,-205.9467,0.73489225
6747,-205.49318,0.73478526
6748,-205.03966,0.73467827
6749,-204.58614,0.7345713
6750,-204.13261,0.7344642
6751,-203.67908,0.73435724
6752,-203.22556,0.73425025
6753,-202.77203,0.73414326
6754,-202.31851,0.7340362
6755,-201.86499,0.7339292
6756,-201.41145,0.7338222
6757,-200.95793,0.7337152
6758,-200.50441,0.7336082
6759,-200.05089,0.7335012
6760,-199.59737,0.7333942
6761,-199.14383,0.73328716
6762,-198.6903,0.73318017
6763,-198.23679,0.7330732
6764,-197.78326,0.7329662
6765,-197.32974,0.73285913
6766,-196.8762,0.73275214
6767,-196.42268,0.73264515
6768,-195.96916,0.73253816
6769,-195.51564,0.7324311
6770,-195.06212,0.7323241
6771,-194.60858,0.73221713
6772,-194.15506,0.73211014
6773,-193.70154,0.7320031
6774,-193.24802,0.7318961
6775,-192.7945,0.7317891
6776,-192.34096,0.73168206
6777,-191.88744,0.7315751
6778,-191.43391,0.7314681
6779,-190.9804,0.7313611
6780,-190.52687,0.73125404
6781,-190.07333,0.73114705
6782,-189.61981,0.7312904
6783,-189.16629,0.73158866
6784,-188.71277,0.7318869
6785,-188.25925,0.7321852
6786,-187.80571,0.73248345
6787,-187.35219,0.7327817
6788,-186.89867,0.7330799
6789,-186.44514,0.7333782
6790,-185.99162,0.73367643
6791,-185.53809,0.7339747
6792,-185.08456,0.73427296
6793,-184.63104,0.7345712
6794,-184.17752,0.7348694
6795,-183.724,0.7351677
6796,-183.27046,0.73546594
6797,-182.81694,0.7357642
6798,-182.36342,0.73606247
6799,-181.9099,0.7363607
6800,-181.45638,0.736659
6801,-181.00285,0.7369572
6802,-180.54932,0.73725545
6803,-180.0958,0.7375537
6804,-179.64227,0.737852
6805,-179.18875,0.73815024
6806,-178.73523,0.7384485
6807,-178.2817,0.73874676
6808,-177.82817,0.73904496
6809,-177.37465,0.7393432
6810,-176.92113,0.7396415
6811,-176.4676,0.73993975
6812,-176.01407,0.740238
6813,-175.56055,0.7405363
6814,-175.10703,0.74083453
6815,-174.6535,0.74113274
6816,-174.19998,0.741431
6817,-173.74644,0.74172926
6818,-173.29292,0.7420275
6819,-172.8394,0.7423258
6820,-172.38588,0.74262404
6821,-171.93236,0.74292225
6822,-171.47882,0.7434309
6823,-171.0253,0.7440047
6824,-170.57178,0.74457854
6825,-170.11826,0.74515235
6826,-169.66473,0.74572617
6827,-169.2112,0.74630004
6828,-168.75768,0.74687386
6829,-168.30415,0.74744767
6830,-167.85063,0.74802154
6831,-167.39711,0.74859536
6832,-166.94357,0.7491692
6833,-166.49005,0.74974304
6834,-166.03653,0.75031686
6835,-165.58301,0.7508907
6836,-165.12949,0.7514645
6837,-164.67595,0.75203836
6838,-164.22243,0.7526122
6839,-163.7689,0.753186
6840,-163.31538,0.7537598
6841,-162.86186,0.7543337
6842,-162.40833,0.7549075
6843,-161.9548,0.7554813
6844,-161.50128,0.7560552
6845,-161.04776,0.756629
6846,-160.59424,0.7572028
6847,-160.1407,0.7577767
6848,-159.68718,0.7583505
6849,-159.23366,0.7589243
6850,-158.78014,0.7594981
6851,-158.32661,0.760072
6852,-157.87308,0.7606458
6853,-157.41956,0.7612196
6854,-156.96603,0.76179343
6855,-156.51251,0.7623673
6856,-156.05899,0.7629411
6857,-155.60545,0.76351494
6858,-155.15193,0.7640888
6859,-154.69841,0.7651789
6860,-154.24489,0.7665558
6861,-153.79137,0.76793265
6862,-153.33783,0.7693095
6863,-152.88431,0.7706864
6864,-152.43079,0.77206326
6865,-151.97726,0.77344006
6866,-151.52374,0.77481693
6867,-151.0702,0.77619386
6868,-150.61668,0.77757066
6869,-150.16316,0.77894753
6870,-149.70964,0.7803244
6871,-149.25612,0.78170127
6872,-148.8026,0.7830781
6873,-148.34906,0.784455
6874,-147.89554,0.78583187
6875,-147.44202,0.7872087
6876,-146.9885,0.78858554
6877,-146.53497,0.7899624
6878,-146.08144,0.7913393
6879,-145.62791,0.79271615
6880,-145.1744,0.794093
6881,-144.72087,0.7954699
6882,-144.26735,0.7968467
6883,-143.81381,0.7982236
6884,-143.36029,0.7996005
6885,-142.90677,0.8009773
6886,-142.45325,0.80235416
6887,-141.99973,0.803731
6888,-141.54619,0.8051079
6889,-141.09267,0.80648476
6890,-140.63914,0.8078616
6891,-140.18562,0.8092385
6892,-139.7321,0.8106153
6893,-139.27856,0.8123501
6894,-138.82504,0.8156046
6895,-138.37152,0.81885916
6896,-137.918,0.8221137
6897,-137.46448,0.8253683
6898,-137.01094,0.82862294
6899,-136.55742,0.83187747
6900,-136.1039,0.835132
6901,-135.65038,0.83838654
6902,-135.19685,0.84164107
6903,-134.74332,0.8448957
6904,-134.2898,0.84815025
6905,-133.83627,0.8514048
6906,-133.38275,0.8546593
6907,-132.92923,0.85791385
6908,-132.4757,0.8611685
6909,-132.02217,0.86442304
6910,-131.56865,0.8676776
6911,-131.11513,0.87093216
6912,-130.6616,0.8741867
6913,-130.20807,0.87744135
6914,-129.75455,0.8806959
6915,-129.30103,0.8839504
6916,-128.8475,0.88720495
6917,-128.39398,0.8904595
6918,-127.94045,0.8937141
6919,-127.48692,0.89696866
6920,-127.0334,0.90022326
6921,-126.57988,0.9034778
6922,-126.12635,0.9067324
6923,-125.67283,0.9099869
6924,-125.2193,0.9132415
6925,-124.76578,0.9172671
6926,-124.312256,0.9228651
6927,-123.85873,0.9284632
6928,-123.405205,0.9340612
6929,-122.95168,0.9396592
6930,-122.49815,0.9452573
6931,-122.04463,0.9508553
6932,-121.5911,0.9564534
6933,-121.13758,0.9620514
6934,-120.68406,0.9676494
6935,-120.23053,0.97324747
6936,-119.77701,0.9788455
6937,-119.32348,0.9844436
6938,-118.86996,0.9900416
6939,-118.416435,0.99563956
6940,-117.962906,1.0012376
6941,-117.509384,1.0068357
6942,-117.055855,1.0124338
6943,-116.60233,1.0180318
6944,-116.14881,1.0236298
6945,-115.69528,1.0292279
6946,-115.24176,1.0348259
6947,-114.78823,1.040424
6948,-114.33471,1.0460219
6949,-113.88119,1.05162
6950,-113.42766,1.0572181
6951,-112.97414,1.062816
6952,-112.52061,1.0684142
6953,-112.067085,1.0740122
6954,-111.61356,1.0796101
6955,-111.160034,1.0851953
6956,-110.70651,1.0907799
6957,-110.25298,1.0963646
6958,-109.79946,1.1019492
6959,-109.34594,1.1075338
6960,-108.89241,1.1131185
6961,-108.43889,1.1187032
6962,-107.98537,1.1242878
6963,-107.53184,1.1298726
6964,-107.078316,1.1354572
6965,-106.62479,1.1410419
6966,-106.171265,1.1466265
6967,-105.71774,1.1522112
6968,-105.26421,1.1577959
6969,-104.81069,1.1633805
6970,-104.35716,1.1689652
6971,-103.90364,1.1745498
6972,-103.45012,1.1801344
6973,-102.99659,1.1857191
6974,-102.54307,1.1913037
6975,-102.08954,1.1968884
6976,-101.63602,1.2024732
6977,-101.182495,1.2080578
6978,-100.728966,1.2136425
6979,-100.275444,1.2192271
6980,-99.821915,1.2248118
6981,-99.36839,1.2303873
6982,-98.91487,1.233399
6983,-98.46134,1.2364107
6984,-98.00782,1.2394224
6985,-97.55429,1.2424341
6986,-97.10077,1.2454458
6987,-96.64725,1.2484576
6988,-96.19372,1.2514693
6989,-95.7402,1.254481
6990,-95.28667,1.2574927
6991,-94.833145,1.2605044
6992,-94.37962,1.2635161
6993,-93.926094,1.2665278
6994,-93.47257,1.2695395
6995,-93.01904,1.2725512
6996,-92.56552,1.2755629
6997,-92.112,1.2785746
6998,-91.65847,1.2815863
6999,-91.20495,1.284598
7000,-90.75143,1.2876097
7001,-90.2979,1.2906214
7002,-89.844376,1.2936331
7003,-89.39085,1.2966448
7004,-88.937325,1.2996565
7005,-88.4838,1.3026682
7006,-88.03027,1.3048204
7007,-87.57675,1.3051386
7008,-87.12322,1.3054568
7009,-86.6697,1.3057749
7010,-86.21618,1.3060931
7011,-85.76265,1.3064113
7012,-85.30913,1.3067296
7013,-84.8556,1.3070477
7014,-84.40208,1.3073659
7015,-83.948555,1.3076841
7016,-83.495026,1.3080022
7017,-83.041504,1.3083204
7018,-82.587975,1.3086386
7019,-82.13445,1.3089567
7020,-81.68093,1.309275
7021,-81.2274,1.3095932
7022,-80.77388,1.3099114
7023,-80.32035,1.3102295
7024,-79.86683,1.3105477
7025,-79.41331,1.3108659
7026,-78.95978,1.311184
7027,-78.506256,1.3115023
7028,-78.05273,1.3118205
7029,-77.599205,1.3106576
7030,-77.14568,1.3091396
7031,-76.692154,1.3076216
7032,-76.23863,1.3061036
7033,-75.7851,1.3045855
7034,-75.33158,1.3030674
7035,-74.87806,1.3015494
7036,-74.42453,1.3000314
7037,-73.97101,1.2985134
7038,-73.51749,1.2969954
7039,-73.06396,1.2954773
7040,-72.610435,1.2939593
7041,-72.156906,1.2924412
7042,-71.703384,1.2909232
7043,-71.24986,1.2894052
7044,-70.79633,1.2878872
7045,-70.34281,1.2863691
7046,-69.88928,1.2848511
7047,-69.43576,1.2833331
7048,-68.98224,1.281815
7049,-68.52871,1.2800541
7050,-68.07519,1.2778313
7051,-67.62166,1.2756085
7052,-67.16814,1.2733858
7053,-66.714615,1.271163
7054,-66.261086,1.2689401
7055,-65.80756,1.2667173
7056,-65.354034,1.2644945
7057,-64.90051,1.2622718
7058,-64.44699,1.260049
7059,-63.99346,1.2578261
7060,-63.53994,1.2556033
7061,-63.086414,1.2533805
7062,-62.63289,1.2511578
7063,-62.179363,1.2489349
7064,-61.72584,1.2467121
7065,-61.272316,1.2444893
7066,-60.81879,1.2422665
7067,-60.365265,1.2400438
7068,-59.91174,1.2381322
7069,-59.458218,1.236293
7070,-59.004692,1.2344537
7071,-58.551167,1.2326143
7072,-58.09764,1.230775
7073,-57.644115,1.2289356
7074,-57.190594,1.2270963
7075,-56.73707,1.225257
7076,-56.283543,1.2234176
7077,-55.830017,1.2215784
7078,-55.37649,1.219739
7079,-54.92297,1.2178997
7080,-54.469444,1.2160604
7081,-54.01592,1.214221
7082,-53.562393,1.2123817
7083,-53.10887,1.2105424
7084,-52.655346,1.2087504
7085,-52.20182,1.2075295
7086,-51.748295,1.2063088
7087,-51.29477,1.2050881
7088,-50.841248,1.2038674
7089,-50.387722,1.2026467
7090,-49.934196,1.201426
7091,-49.48067,1.2002053
7092,-49.027145,1.1989846
7093,-48.573624,1.1977639
7094,-48.1201,1.1965432
7095,-47.666573,1.1953224
7096,-47.213047,1.1941017
7097,-46.75952,1.192881
7098,-46.306,1.1916603
7099,-45.852474,1.1904416
7100,-45.39895,1.1895757
7101,-44.945423,1.1887097
7102,-44.4919,1.1878438
7103,-44.038376,1.1869779
7104,-43.58485,1.1861119
7105,-43.131325,1.185246
7106,-42.6778,1.18438
7107,-42.224277,1.1835142
7108,-41.770752,1.1826483
7109,-41.317226,1.1817824
7110,-40.8637,1.1809164
7111,-40.410175,1.1800505
7112,-39.956654,1.1791846
7113,-39.503128,1.1783785
7114,-39.049603,1.1776346
7115,-38.596077,1.1768909
7116,-38.14255,1.176147
7117,-37.68903,1.1754032
7118,-37.235504,1.1746595
7119,-36.78198,1.1739156
7120,-36.328453,1.1731719
7121,-35.87493,1.1724281
7122,-35.421406,1.1716843
7123,-34.96788,1.1709405
7124,-34.514355,1.1701967
7125,-34.06083,1.1694726
7126,-33.607307,1.1687784
7127,-33.15378,1.1680843
7128,-32.700256,1.1673901
7129,-32.24673,1.166696
7130,-31.793207,1.1660019
7131,-31.339682,1.1653078
7132,-30.886158,1.1646136
7133,-30.432632,1.1639194
7134,-29.979109,1.1632253
7135,-29.525583,1.1625313
7136,-29.072058,1.1618936
7137,-28.618534,1.1612934
7138,-28.165009,1.1606932
7139,-27.711485,1.1600928
7140,-27.25796,1.1594926
7141,-26.804436,1.1588924
7142,-26.35091,1.1582922
7143,-25.897385,1.157692
7144,-25.443861,1.1570917
7145,-24.990335,1.1564915
7146,-24.536812,1.1561279
7147,-24.083286,1.1557646
7148,-23.62976,1.1554012
7149,-23.176237,1.1550379
7150,-22.722712,1.1546745
7151,-22.269188,1.1543112
7152,-21.815662,1.1539478
7153,-21.362139,1.1535845
7154,-20.908613,1.1535666
7155,-20.455088,1.1539273
7156,-20.001564,1.154288
7157,-19.548038,1.1546488
7158,-19.094515,1.1550095
7159,-18.64099,1.1553702
7160,-18.187466,1.155731
7161,-17.73394,1.1560917
7162,-17.280415,1.1586522
7163,-16.82689,1.1613626
7164,-16.373365,1.1640731
7165,-15.919841,1.1667837
7166,-15.466316,1.1694942
7167,-15.012792,1.1722046
7168,-14.559267,1.1745456
7169,-14.105742,1.1758685
7170,-13.652218,1.1771913
7171,-13.198692,1.1785141
7172,-12.745168,1.1798369
7173,-12.291643,1.1811597
7174,-11.838119,1.1822431
7175,-11.384594,1.1829343
7176,-10.931069,1.1836255
7177,-10.477544,1.1843166
7178,-10.024019,1.1850077
7179,-9.570495,1.1856503
7180,-9.11697,1.1860955
7181,-8.663445,1.1865406
7182,-8.209921,1.1869857
7183,-7.756396,1.1874309
7184,-7.302871,1.1877989
7185,-6.849346,1.1881241
7186,-6.3958216,1.1884494
7187,-5.942297,1.1887747
7188,-5.488772,1.189056
7189,-5.0352473,1.1893129
7190,-4.5817227,1.1895698
7191,-4.1281977,1.1898212
